timestep,0,1,2,3,4
2477,20,120.4,417.41,420.59,179.52
2478,18,121.3,426.59,422.57,187.32
2479,21,122.8,442.62,423.77,188.65
2480,12,122.7,444.47,413.69,188.36
2481,12,120.3,450.26,405.94,187.08
2482,11,118.6,440.96,405.63,191.29
2483,11,117.4,443.21,407.84,190.15
2484,10,115.5,434.87,405.28,188.55
2485,8,117,436.45,409.03,184.81
2486,7,120.8,434.25,409.61,185.68
2487,9,122.2,429.99,415.57,181.09
2488,11,121.6,425.64,421.39,178.76
2489,10,122.2,418.12,430.03,177.38
2490,9,122,411.35,428.3,176.83
2491,10,121.4,405.82,419.6,176.18
2492,7,121.8,400.79,415.04,176.05
2493,6,121.7,411.66,423.56,173.65
2494,5,121.2,413.53,420.97,172.19
2495,5,121,410.56,420.11,172.29
2496,4,120.8,405.71,406.36,171.71
2497,4,120.4,406.08,409.87,172.33
2498,4,120.4,403.76,411.07,168.62
2499,4,120.6,397.86,411.86,165.82
2500,4,120.6,402.63,411.98,167.09
2501,13,120.9,418.22,412.59,176.8
2502,11,121.7,431.05,422.95,184.29
2503,12,122.4,431.62,428.36,185.57
2504,10,123.8,429.64,424.22,185.64
2505,11,123.6,431.42,424.98,183.26
2506,11,125.1,425.33,425.18,182.74
2507,11,125,424.15,430.91,181.28
2508,11,122.5,421.82,416.04,181.32
2509,10,121.5,418.53,409.69,178.76
2510,11,120.9,419.01,403.95,177.9
2511,11,119.5,418.17,415.96,175.11
2512,11,118.4,417.26,414.73,172.01
2513,11,118,409.2,420.17,171.15
2514,12,118.5,402.85,418.38,170.19
2515,14,119.8,409.47,427.77,171.42
2516,11,121.5,411.27,424.26,170.57
2517,12,122.1,405.51,421.07,167.82
2518,13,123.4,395.63,412.42,165.97
2519,13,124.4,387.73,419.94,164.27
2520,11,124.7,392.14,428.54,161.72
2521,5,124.8,391.54,434.89,162.63
2522,6,124.9,391.23,429.72,161.29
2523,4,124.9,384.3,429.09,162.14
2524,5,124.4,381.83,429.68,164.39
2525,10,123.8,390.06,432.47,163.77
2526,13,123.8,409.06,425.63,179.08
2527,14,121.9,424.11,411.27,182.28
2528,14,118.9,431.06,398.27,181.49
2529,13,117.9,438.62,390.86,182.44
2530,11,118.5,433.44,395.36,183.13
2531,12,119.2,436.14,405.95,181.6
2532,10,118.6,421.7,400.93,177.14
2533,10,117.3,423.96,402.44,174.43
2534,8,116.5,418.88,396.68,172.3
2535,8,115.7,415.23,407.28,167.31
2536,10,114.8,410.56,405.46,165.96
2537,11,115.2,395.17,412.19,164.53
2538,11,114.6,387.95,417.65,162.77
2539,9,116.3,389.92,419.62,162.93
2540,11,118.6,391.58,416.3,162.71
2541,13,119.5,392.5,417.21,160.8
2542,13,118.5,375.84,414.23,159.49
2543,9,117.6,380.23,409.4,157.03
2544,5,117.4,382.27,399.92,156.4
2545,5,116.7,388.08,404.39,156.59
2546,4,116.6,379.71,397.23,157.02
2547,4,116.9,374.21,406.41,158.01
2548,6,117.4,376.88,407.97,158.6
2549,12,117.9,387.31,419.16,162.95
2550,13,118.3,397.32,405.53,163.82
2551,14,117.9,402.18,395.48,164.04
2552,13,115.3,409.8,394.12,164.66
2553,11,114.7,408.77,396.96,164.45
2554,10,114.9,403.91,396.98,163.56
2555,10,115.3,386.96,393.11,162.05
2556,6,115.9,381.81,397.14,154.11
2557,6,115.5,381.35,401.82,159.66
2558,6,114.3,381.7,398.43,157.18
2559,7,114.1,387.64,398.04,156.81
2560,5,113.5,387.07,392.1,157.91
2561,9,113.2,392.92,400.1,156.56
2562,10,113.4,390.76,398.57,156.35
2563,12,115.1,390.12,406.3,156.3
2564,10,117.6,381.56,403.13,156.6
2565,10,118.5,375.33,405.81,156
2566,12,118.9,378.94,408.95,155.02
2567,10,119.5,381.3,411.55,154.29
2568,5,120.3,375.15,417.92,154.01
2569,4,120.4,366.5,417.04,154.23
2570,4,120.7,370.76,426.06,154.09
2571,4,121.3,379.94,422.2,154.76
2572,4,121.9,391.25,429.32,154.45
2573,10,121.8,387.25,427.12,151.68
2574,11,122.1,384.34,430.08,151.91
2575,10,120.5,380.11,420.59,151.93
2576,12,117.3,384.78,405.42,151.67
2577,11,115.4,384.75,395.07,150.99
2578,12,116.1,376.67,396.29,150.26
2579,10,115,368.15,397.2,148.94
2580,12,113.7,366.73,400.56,149.4
2581,10,113,365.28,392,149.19
2582,11,112.6,371.83,389.16,150.3
2583,10,112.3,380.26,376.86,151.73
2584,12,111.8,397.04,379.93,154.1
2585,9,111.5,409.84,389.07,155.05
2586,9,112,410.97,402.37,156.02
2587,11,114.1,404.75,410.46,156.91
2588,11,116.7,390.01,414.41,158.2
2589,11,119.1,375.64,419.67,156.8
2590,11,118.8,371.59,421.55,156.28
2591,5,119.5,371.36,423.13,154.35
2592,4,120.2,375.04,413.36,154.44
2593,7,119.7,372.03,406.54,154.13
2594,4,119.5,376.5,398.33,154.49
2595,4,120.3,379.72,413.74,156.62
2596,4,121.9,394.55,418.85,159.93
2597,12,123.4,407.77,424.63,169.38
2598,12,123.9,423.2,419.49,174.18
2599,11,121,421.6,410.94,175.68
2600,10,118.1,419.14,406.98,176.52
2601,11,117.2,409.52,391,175.49
2602,12,116.7,406.85,392.16,173.89
2603,9,116,403.6,389.61,172.98
2604,10,115.5,409.99,391.84,170.09
2605,6,115.4,407.9,396.7,173.49
2606,10,114.4,408.69,395.24,172.09
2607,8,114.7,404.42,403.89,167.47
2608,6,114.7,402.57,400.51,165.12
2609,7,114.7,400,406.01,165.67
2610,10,114.7,395.86,399.93,165.74
2611,8,116.5,396.47,407.72,165.07
2612,8,119,396.41,410.82,165.46
2613,7,120.2,397.2,428.41,163.41
2614,8,120.3,391.21,429.63,162.91
2615,8,119.9,387.25,426.11,159.9
2616,4,119.7,391.63,419.26,158.67
2617,4,120.6,385.48,419.03,158.72
2618,4,121,393.1,427.55,158.51
2619,4,121.4,389.38,432.89,159.24
2620,7,121.4,403.21,431.67,161.81
2621,10,122.4,409.29,420.8,170.87
2622,10,121.4,416.14,407.05,177.82
2623,10,120.2,422.02,397.01,178.42
2624,12,118,423.64,394.88,178.26
2625,10,117.7,423.29,401.8,176.81
2626,11,116.2,428.59,412.58,175.48
2627,11,114.9,428.96,414.69,174.78
2628,7,113.9,435.78,411.16,175.55
2629,4,114,428.18,398.86,174.79
2630,4,114.9,413.43,390.68,172.86
2631,10,115.4,401.32,383.15,167.4
2632,9,115.2,395.1,378,164.49
2633,10,115,389.35,385.82,162.99
2634,10,116.2,378.55,390.84,163.01
2635,7,117.8,378.82,405.21,163.87
2636,7,119.8,381.88,410.63,162.82
2637,7,121,386.09,412.61,162.12
2638,5,119.9,380.32,414.32,161.66
2639,5,119.4,382.17,409.66,158.91
2640,3,119.4,378.84,412.71,158.09
2641,3,119.8,368.82,407.2,158.02
2642,3,120.6,366.04,415.58,157.26
2643,4,120.2,363.89,416.53,158.48
2644,4,120.4,381.88,424.63,161.01
2645,8,121.3,393.25,414.9,170.46
2646,7,120.7,411.39,414.68,174.45
2647,10,118.5,416.27,408.41,176.34
2648,11,116.9,413.49,399.79,175.53
2649,10,116.1,413.41,397.62,176.25
2650,10,115.2,420.83,391.55,173.97
2651,11,115,435.25,397.87,176.04
2652,10,113.6,441.42,397.63,177.64
2653,10,112.8,436.69,400.38,178.23
2654,11,112.5,421.23,392.32,174.47
2655,10,112.1,418.05,384.3,169.77
2656,10,112.3,406.11,385.75,168.86
2657,11,112.5,405.48,395.83,166.32
2658,10,113.7,399.03,400.54,166.67
2659,8,117,403.81,402.93,166.96
2660,9,120.4,407.69,409.85,166.24
2661,6,119.7,402.66,406.3,165.38
2662,6,117.7,392.57,406.89,163.87
2663,5,116.6,382.16,398.95,160.15
2664,4,116.7,386.39,405.18,159.77
2665,5,117.8,398.03,403.14,161.29
2666,3,118.1,396.96,409.85,161.81
2667,4,118.3,392.34,411.36,162.91
2668,4,119.1,392.6,420.27,166.53
2669,5,119.7,405.15,424.15,175.43
2670,9,120,416.2,423.34,184.25
2671,11,119,428.8,420.42,185.52
2672,9,117.2,432.99,414.08,183.58
2673,10,116.7,436.52,413.49,178.47
2674,9,116.8,426.9,413.03,179.08
2675,10,115.6,424.32,406.24,177.66
2676,8,115.5,421.24,398.52,176.64
2677,9,115.4,427.01,390.82,176.94
2678,9,114.7,420.65,391.09,174.25
2679,7,114.1,413.09,403.59,169.34
2680,10,114.3,398.35,399.47,167.2
2681,8,113.9,392.98,407.11,164.54
2682,11,113.7,390.73,400.29,162.75
2683,10,114.9,395.27,411.11,163.7
2684,10,116.5,407.02,405.62,163.66
2685,10,117.7,403.82,400.94,164.33
2686,6,117.4,393.57,402.56,160.74
2687,4,117.4,383.25,406.41,160.11
2688,4,117.2,382.2,416.93,158.1
2689,4,117.9,392.12,415.43,158.19
2690,4,117.9,394.53,420.53,159.61
2691,3,118.2,398.85,415.92,160.25
2692,7,118.1,396.14,410.72,161.33
2693,11,118.9,400.43,398.65,170.49
2694,13,118.8,409.59,396.73,177.39
2695,11,116.9,423.56,395.38,180.03
2696,13,115.3,430.07,396.16,179.33
2697,10,114.8,432.62,390.2,178.76
2698,13,114.1,425.39,391.6,178.8
2699,9,113.7,426.51,397.44,177.74
2700,12,112.9,423.33,401.02,177.46
2701,10,113.6,427.03,392.33,172.81
2702,10,113.2,418.05,391.77,168.91
2703,5,112.8,403.73,387.88,164.56
2704,9,112.7,386.56,398.31,163.27
2705,9,113.4,377.96,399.26,160.57
2706,8,113.9,390.83,405.99,160.2
2707,7,115.4,406.38,409.45,163.59
2708,9,115.8,405.74,402.54,162.62
2709,11,116.4,395.2,399.04,160.62
2710,9,116.2,383.72,392.25,159.66
2711,4,116.3,382.38,397.46,158.88
2712,4,116.5,378.69,411.81,154.33
2713,5,115.6,383.99,409.18,155
2714,3,115.8,383.55,404.71,157.11
2715,4,116.6,383.9,391.2,156.95
2716,6,116.3,380.67,396.22,156.45
2717,11,116.3,388.75,403.49,161.03
2718,11,116.8,390.46,406.83,163.15
2719,11,116.8,389.18,405.2,162.36
2720,10,115.8,390,409.46,163.7
2721,11,115.5,396.82,409.6,165.25
2722,10,116.3,405.01,414.52,165.89
2723,10,116.3,405.32,414.43,165.04
2724,6,115.8,409.39,410.42,164.84
2725,9,115.5,398.57,402.18,159.56
2726,7,115.8,395.06,392.77,158.36
2727,6,115.9,385.16,393.45,157.11
2728,9,115.4,380.28,388.25,155.98
2729,8,114.9,377.06,396.08,155.39
2730,10,115.5,375.82,403.01,156
2731,10,118.8,372.66,416.51,155.65
2732,11,121.1,372.43,417.88,154.96
2733,10,121.4,371.89,422.08,152.9
2734,11,122.4,378.46,419.13,151.6
2735,6,122.7,370.24,420.43,151.93
2736,3,122.2,369.36,420.39,151.58
2737,4,121,370.99,417.52,151.82
2738,4,120.9,379.6,420.99,151.79
2739,7,120.8,379.53,412.92,152.69
2740,6,120.5,379.32,414.86,151.46
2741,11,121.1,382.34,411.05,156.51
2742,12,122.5,382.81,421.71,158.46
2743,11,121.8,382.09,427.14,159.86
2744,10,119,383.11,422.61,161.44
2745,11,117,383.18,410.26,162.58
2746,7,116.5,385.59,406.29,159.15
2747,5,114.8,375.51,400.49,160.2
2748,6,115.1,374.16,402.78,158.65
2749,6,116.1,375,399.71,158.58
2750,5,115.2,381.15,399.37,158.04
2751,8,115.3,387.15,396.24,157.16
2752,7,114.9,388.33,388.75,156.49
2753,10,115.2,385.54,398.5,157.12
2754,10,113.9,384.39,401.46,157.71
2755,11,115,378.09,402.22,157.37
2756,10,117.5,373.29,402.14,156.78
2757,10,119,368.5,405.66,156.99
2758,6,119.6,369.51,413.63,157.46
2759,6,119.8,373.49,406.76,155.44
2760,4,119.6,381.56,404.56,157.38
2761,4,120,385.92,406.28,157
2762,4,121.5,390.1,409.38,156.56
2763,6,121.7,385.46,421.43,159.37
2764,5,121.9,395.9,427.91,160.65
2765,11,122.5,410.08,440.27,168.93
2766,13,122.3,424.6,434.7,176
2767,11,120.7,432.31,428.55,178.83
2768,11,116.3,420.12,408.75,178.6
2769,12,115.3,418.17,399.68,168.63
2770,10,116,416.84,399.27,175.23
2771,12,115.4,425.44,405.45,174.41
2772,7,115.6,424.1,406.08,174.49
2773,6,116.3,413.06,405.98,173.42
2774,6,117,411.5,408.51,170.97
2775,7,119.2,399.52,410.76,167
2776,9,119.4,397.61,411.65,165.43
2777,12,120.6,389.6,413.89,163.75
2778,8,119.8,394.6,419.37,162.96
2779,11,118.8,395.89,418.74,163.24
2780,10,119.1,400.93,417.35,164.94
2781,12,119.2,400.01,413.14,162.92
2782,11,119.2,388.87,418.59,160.76
2783,4,118.7,380.97,408.12,157.81
2784,5,118.2,380.49,409.67,157.05
2785,3,118.9,387.94,401.45,156.15
2786,4,120,393.91,412.29,156.14
2787,4,119.1,391.31,410.93,158.16
2788,5,119.3,397.2,409.76,160.85
2789,10,120,395.93,411.61,167.5
2790,12,121.7,413.16,416.36,176.44
2791,11,121.1,421.27,420.67,179.99
2792,11,120,432.32,416.14,178.56
2793,12,119.8,425.3,410.74,177.01
2794,11,118.9,422.35,417.22,176.64
2795,11,117.8,423.14,413.42,176.18
2796,10,117.2,424.12,414.25,176.97
2797,9,116.5,419.09,404.72,178.53
2798,6,116.6,414.65,411.31,178.94
2799,6,117.1,413.04,406.37,173.61
2800,7,116.3,418.88,404.68,171.54
2801,9,117.1,417.1,401.24,166.84
2802,8,117.6,413.55,404.45,166.41
2803,7,118.2,402.58,407.53,166.63
2804,7,120,396.93,416.83,167.7
2805,9,121,386.11,416.23,166.1
2806,6,120.3,385.58,417.52,162.04
2807,5,120.5,378.84,413.56,159.49
2808,4,120.4,379.06,422.13,156.93
2809,4,120.2,373.42,429.1,155.12
2810,4,121.4,373.01,433.11,156.04
2811,4,122.2,378.73,430,158.12
2812,3,122.3,385.66,427.88,162.63
2813,8,122.8,401.57,432.73,171.08
2814,7,123.5,410.69,442.13,177.89
2815,8,122.6,414.97,441.7,178.16
2816,11,120.1,415.09,430.49,178.21
2817,12,117.4,410.37,416.98,177.94
2818,11,115.9,409.98,406.93,176.9
2819,9,115,412.41,398.74,177.18
2820,8,114.1,413.78,398.31,177.56
2821,8,113.4,413.96,399.94,175.91
2822,8,112.5,410.5,397.22,176
2823,7,111.6,413.51,395.45,173.35
2824,7,111.6,417.28,393.5,169.54
2825,8,111.7,413.4,405.58,167.62
2826,11,114.2,414.63,404.77,166.72
2827,11,114.5,408.4,409.53,165.55
2828,9,115.1,401.37,406.22,166.06
2829,6,116.6,390.52,413.93,164.67
2830,6,117.9,386.73,422.02,164.86
2831,6,118.9,387.75,420.7,162.54
2832,4,119.1,390.05,419.03,158.62
2833,4,119.6,393.02,420.74,157.77
2834,4,120.9,401.56,424.42,157.85
2835,4,121.3,395.51,421.18,158.18
2836,7,123.3,394.82,416.12,163.41
2837,4,125.1,404.19,416.01,172.11
2838,7,124.6,421.91,418.19,180.4
2839,8,120.5,423.87,408.56,182.01
2840,8,115.8,419.75,405.61,179.19
2841,11,115.1,414.28,398.19,177.95
2842,10,115.2,423.31,408.04,177.32
2843,12,114.5,421.9,399.39,178.4
2844,12,115,420.88,401.22,177.83
